date,store_id,item_id,qty_sold,price,discount_pct,on_promo,stockout_flag,stock_on_hand,lead_time_days,unit_cost,holding_cost_rate,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,day_of_week,month,holding_cost,annual_demand,eoq,order_quantity
2023-06-20,S1,P1,31,66,0,0,0,92,7,100,0.2,21.0,38.0,32.0,30.714285714285715,30.357142857142858,9.232447954800255,1,6,20.0,372,43.12771730569565,280
2023-06-21,S1,P1,23,87,0,0,0,34,7,100,0.2,31.0,26.0,19.0,29.714285714285715,30.285714285714285,8.673989580239041,2,6,20.0,276,37.14835124201342,242
2023-06-22,S1,P1,30,127,21,1,0,69,7,100,0.2,23.0,29.0,32.0,29.285714285714285,30.571428571428573,8.957571949925686,3,6,20.0,360,42.42640687119285,291
2023-06-23,S1,P1,33,125,20,1,1,28,7,100,0.2,30.0,21.0,32.0,29.428571428571427,30.428571428571427,8.960229588895281,4,6,20.0,396,44.49719092257398,368
2023-06-24,S1,P1,34,113,0,0,0,79,7,100,0.2,33.0,34.0,28.0,31.142857142857142,30.5,8.19407451411429,5,6,20.0,408,45.16635916254486,329
2023-06-25,S1,P1,30,154,0,0,0,30,7,100,0.2,34.0,46.0,40.0,31.142857142857142,30.928571428571427,8.19407451411429,6,6,20.0,360,42.42640687119285,330
2023-06-26,S1,P1,42,132,14,1,1,24,7,100,0.2,30.0,21.0,27.0,28.857142857142858,30.214285714285715,4.947341758580127,0,6,20.0,504,50.19960159204453,480
2023-06-27,S1,P1,29,111,0,0,0,45,7,100,0.2,42.0,31.0,38.0,31.857142857142858,31.285714285714285,5.698788509515918,1,6,20.0,348,41.71330722922842,303
2023-06-28,S1,P1,30,121,0,0,0,59,7,100,0.2,29.0,23.0,26.0,31.571428571428573,30.642857142857142,5.798193478924949,2,6,20.0,360,42.42640687119285,301
2023-06-29,S1,P1,24,81,0,0,0,33,7,100,0.2,30.0,30.0,29.0,32.57142857142857,30.928571428571427,4.540820148282444,3,6,20.0,288,37.94733192202055,255
2023-06-30,S1,P1,16,194,0,0,0,34,7,100,0.2,24.0,33.0,21.0,31.714285714285715,30.571428571428573,5.559205150447506,4,6,20.0,192,30.983866769659336,158
2023-07-01,S1,P1,45,102,11,1,0,97,7,100,0.2,16.0,34.0,34.0,29.285714285714285,30.214285714285715,8.056349167256972,5,7,20.0,540,51.96152422706632,443
2023-07-02,S1,P1,32,116,0,0,1,25,7,100,0.2,45.0,30.0,46.0,30.857142857142858,31.0,9.973775136636611,6,7,20.0,384,43.81780460041329,359
2023-07-03,S1,P1,29,91,0,0,0,91,7,100,0.2,32.0,42.0,21.0,31.142857142857142,30.0,9.973775136636611,0,7,20.0,348,41.71330722922842,257
2023-07-04,S1,P1,27,87,0,0,0,46,7,100,0.2,29.0,29.0,31.0,29.285714285714285,30.571428571428573,8.750510189207757,1,7,20.0,324,40.24922359499622,278
2023-07-05,S1,P1,23,82,0,0,0,46,7,100,0.2,27.0,30.0,23.0,29.0,30.285714285714285,8.793937305515291,2,7,20.0,276,37.14835124201342,230
2023-07-06,S1,P1,26,146,0,0,0,93,7,100,0.2,23.0,24.0,30.0,28.0,30.285714285714285,9.05538513813743,3,7,20.0,312,39.496835316262995,219
2023-07-07,S1,P1,23,96,0,0,0,32,7,100,0.2,26.0,16.0,33.0,28.285714285714285,30.0,8.938946353165015,4,7,20.0,276,37.14835124201342,244
2023-07-08,S1,P1,37,117,0,0,0,66,7,100,0.2,23.0,45.0,34.0,29.285714285714285,29.285714285714285,7.6313888145012925,5,7,20.0,444,47.11687595755899,378
2023-07-09,S1,P1,28,144,0,0,1,21,7,100,0.2,37.0,32.0,30.0,28.142857142857142,29.5,5.047394424471968,6,7,20.0,336,40.98780306383839,315
2023-07-10,S1,P1,32,118,0,0,0,46,7,100,0.2,28.0,29.0,42.0,27.571428571428573,29.357142857142858,4.755948656056734,0,7,20.0,384,43.81780460041329,338
2023-07-11,S1,P1,48,183,19,1,0,57,7,100,0.2,32.0,27.0,29.0,28.0,28.642857142857142,5.03322295684719,1,7,20.0,576,53.665631459994955,519
2023-07-12,S1,P1,34,153,21,1,1,32,7,100,0.2,48.0,23.0,30.0,31.0,30.0,9.0184995056458,2,7,20.0,408,45.16635916254486,376
2023-07-13,S1,P1,14,149,0,0,0,79,7,100,0.2,34.0,26.0,24.0,32.57142857142857,30.285714285714285,8.323804075404134,3,7,20.0,168,28.982753492378876,89
2023-07-14,S1,P1,22,78,0,0,0,70,7,100,0.2,14.0,23.0,16.0,30.857142857142858,29.571428571428573,10.77695955002418,4,7,20.0,264,36.3318042491699,194
2023-07-15,S1,P1,37,60,0,0,0,60,7,100,0.2,22.0,37.0,45.0,30.714285714285715,30.0,10.904346009952274,5,7,20.0,444,47.11687595755899,384
2023-07-16,S1,P1,41,106,23,1,0,55,7,100,0.2,37.0,28.0,32.0,30.714285714285715,29.428571428571427,10.904346009952274,6,7,20.0,492,49.59838707054898,437
2023-07-17,S1,P1,25,104,0,0,0,73,7,100,0.2,41.0,32.0,29.0,32.57142857142857,30.071428571428573,11.457997830586043,0,7,20.0,300,38.72983346207417,227
2023-07-18,S1,P1,28,186,0,0,0,72,7,100,0.2,25.0,48.0,27.0,31.571428571428573,29.785714285714285,11.81605042385347,1,7,20.0,336,40.98780306383839,264
2023-07-19,S1,P1,19,166,0,0,0,76,7,100,0.2,28.0,34.0,23.0,28.714285714285715,29.857142857142858,9.340133577101318,2,7,20.0,228,33.76388603226827,152
2023-07-20,S1,P1,21,87,0,0,0,94,7,100,0.2,19.0,14.0,26.0,26.571428571428573,29.571428571428573,9.641181512261928,3,7,20.0,252,35.4964786985977,158
2023-07-21,S1,P1,27,140,0,0,0,53,7,100,0.2,21.0,22.0,23.0,27.571428571428573,29.214285714285715,8.403514004215609,4,7,20.0,324,40.24922359499622,271
2023-07-22,S1,P1,23,74,0,0,0,70,7,100,0.2,27.0,37.0,37.0,28.285714285714285,29.5,8.056349167256974,5,7,20.0,276,37.14835124201342,206
2023-07-23,S1,P1,29,137,0,0,0,89,7,100,0.2,23.0,41.0,28.0,26.285714285714285,28.5,7.227592630890003,6,7,20.0,348,41.71330722922842,259
2023-07-24,S1,P1,31,163,0,0,0,45,7,100,0.2,29.0,25.0,32.0,24.571428571428573,28.571428571428573,3.7352886036263935,0,7,20.0,372,43.12771730569565,327
2023-07-25,S1,P1,22,130,0,0,0,90,7,100,0.2,31.0,28.0,48.0,25.428571428571427,28.5,4.466808810815748,1,7,20.0,264,36.3318042491699,174
2023-07-26,S1,P1,35,50,26,1,0,90,7,100,0.2,22.0,19.0,34.0,24.571428571428573,26.642857142857142,4.46680881081575,2,7,20.0,420,45.8257569495584,330
2023-07-27,S1,P1,25,172,0,0,0,70,7,100,0.2,35.0,21.0,14.0,26.857142857142858,26.714285714285715,5.177791402666203,3,7,20.0,300,38.72983346207417,230
2023-07-28,S1,P1,23,79,0,0,0,68,7,100,0.2,25.0,27.0,22.0,27.428571428571427,27.5,4.613644360558636,4,7,20.0,276,37.14835124201342,208
2023-07-29,S1,P1,52,50,28,1,1,37,7,100,0.2,23.0,23.0,37.0,26.857142857142858,27.571428571428573,4.913538149119978,5,7,20.0,624,55.85696017507576,587
2023-07-30,S1,P1,29,112,0,0,0,57,7,100,0.2,52.0,29.0,41.0,31.0,28.642857142857142,10.344080432788608,6,7,20.0,348,41.71330722922842,291
2023-07-31,S1,P1,33,104,0,0,1,27,7,100,0.2,29.0,31.0,25.0,31.0,27.785714285714285,10.344080432788608,0,7,20.0,396,44.49719092257398,369
2023-08-01,S1,P1,25,173,0,0,0,53,7,100,0.2,33.0,22.0,28.0,31.285714285714285,28.357142857142858,10.371664696249525,1,8,20.0,300,38.72983346207417,247
2023-08-02,S1,P1,41,142,27,1,1,26,7,100,0.2,25.0,35.0,19.0,31.714285714285715,28.142857142857142,9.978548420057336,2,8,20.0,492,49.59838707054898,466
2023-08-03,S1,P1,32,121,0,0,0,78,7,100,0.2,41.0,25.0,21.0,32.57142857142857,29.714285714285715,10.549204438521157,3,8,20.0,384,43.81780460041329,306
2023-08-04,S1,P1,15,100,0,0,0,86,7,100,0.2,32.0,23.0,27.0,33.57142857142857,30.5,10.030904626156492,4,8,20.0,180,30.0,94
2023-08-05,S1,P1,25,81,0,0,0,97,7,100,0.2,15.0,52.0,23.0,32.42857142857143,29.642857142857142,11.745313148332023,5,8,20.0,300,38.72983346207417,203
2023-08-06,S1,P1,50,191,20,1,1,35,7,100,0.2,25.0,29.0,29.0,28.571428571428573,29.785714285714285,8.121107126025441,6,8,20.0,600,54.772255750516614,565
2023-08-07,S1,P1,28,134,0,0,1,26,7,100,0.2,50.0,33.0,31.0,31.571428571428573,31.285714285714285,11.487052753094726,0,8,20.0,336,40.98780306383839,310
2023-08-08,S1,P1,24,85,0,0,0,38,7,100,0.2,28.0,25.0,22.0,30.857142857142858,31.071428571428573,11.538754575033536,1,8,20.0,288,37.94733192202055,250
2023-08-09,S1,P1,45,60,14,1,1,39,7,100,0.2,24.0,41.0,35.0,30.714285714285715,31.214285714285715,11.6291915126588,2,8,20.0,540,51.96152422706632,501
2023-08-10,S1,P1,30,168,0,0,1,21,7,100,0.2,45.0,32.0,25.0,31.285714285714285,31.928571428571427,12.29788986932699,3,8,20.0,360,42.42640687119285,339
2023-08-11,S1,P1,29,102,0,0,1,28,7,100,0.2,30.0,15.0,23.0,31.0,32.285714285714285,12.301761391497298,4,8,20.0,348,41.71330722922842,320
2023-08-12,S1,P1,24,130,0,0,0,43,7,100,0.2,29.0,25.0,52.0,33.0,32.714285714285715,10.230672835481878,5,8,20.0,288,37.94733192202055,245
2023-08-13,S1,P1,46,58,26,1,1,33,7,100,0.2,24.0,50.0,29.0,32.857142857142854,30.714285714285715,10.36707241588437,6,8,20.0,552,52.53570214625479,519
2023-08-14,S1,P1,31,152,0,0,0,44,7,100,0.2,46.0,28.0,33.0,32.285714285714285,31.928571428571427,9.322272357358052,0,8,20.0,372,43.12771730569565,328
2023-08-15,S1,P1,29,78,0,0,0,45,7,100,0.2,31.0,24.0,25.0,32.714285714285715,31.785714285714285,9.159954252329104,1,8,20.0,348,41.71330722922842,303
2023-08-16,S1,P1,19,124,0,0,0,56,7,100,0.2,29.0,45.0,41.0,33.42857142857143,32.07142857142857,8.541216596737321,2,8,20.0,228,33.76388603226827,172
2023-08-17,S1,P1,39,83,18,1,0,57,7,100,0.2,19.0,30.0,32.0,29.714285714285715,30.5,8.320943169983526,3,8,20.0,468,48.373546489791295,411
2023-08-18,S1,P1,32,171,0,0,0,44,7,100,0.2,39.0,29.0,15.0,31.0,31.0,9.03696114115065,4,8,20.0,384,43.81780460041329,340
2023-08-19,S1,P1,28,106,0,0,0,46,7,100,0.2,32.0,24.0,25.0,31.428571428571427,32.214285714285715,8.997354108424384,5,8,20.0,336,40.98780306383839,290
2023-08-20,S1,P1,32,147,0,0,0,59,7,100,0.2,28.0,46.0,50.0,32.0,32.42857142857143,8.563488385776763,6,8,20.0,384,43.81780460041329,325
2023-08-21,S1,P1,34,194,0,0,0,64,7,100,0.2,32.0,31.0,28.0,30.0,31.142857142857142,6.000000000000019,0,8,20.0,408,45.16635916254486,344
2023-08-22,S1,P1,31,171,0,0,0,81,7,100,0.2,34.0,29.0,24.0,30.428571428571427,31.571428571428573,6.187545093630793,1,8,20.0,372,43.12771730569565,291
2023-08-23,S1,P1,29,85,10,1,0,70,7,100,0.2,31.0,19.0,45.0,30.714285714285715,32.07142857142857,6.156684327197725,2,8,20.0,348,41.71330722922842,278
2023-08-24,S1,P1,21,198,0,0,0,48,7,100,0.2,29.0,39.0,30.0,32.142857142857146,30.928571428571427,3.625307868699885,3,8,20.0,252,35.4964786985977,204
2023-08-25,S1,P1,37,147,16,1,0,73,7,100,0.2,21.0,32.0,29.0,29.571428571428573,30.285714285714285,4.276179870598815,4,8,20.0,444,47.11687595755899,371
2023-08-26,S1,P1,37,199,0,0,0,43,7,100,0.2,37.0,28.0,24.0,30.285714285714285,30.857142857142858,5.089672082242834,5,8,20.0,444,47.11687595755899,401
2023-08-27,S1,P1,26,130,0,0,0,39,7,100,0.2,37.0,32.0,46.0,31.571428571428573,31.785714285714285,5.533448076836701,6,8,20.0,312,39.496835316262995,273
2023-08-28,S1,P1,29,122,0,0,0,92,7,100,0.2,26.0,34.0,31.0,30.714285714285715,30.357142857142858,5.9080252119267485,0,8,20.0,348,41.71330722922842,256
2023-08-29,S1,P1,26,153,0,0,0,62,7,100,0.2,29.0,31.0,29.0,30.0,30.214285714285715,5.744562646538046,1,8,20.0,312,39.496835316262995,250
2023-08-30,S1,P1,24,84,0,0,0,58,7,100,0.2,26.0,29.0,19.0,29.285714285714285,30.0,5.90802521192675,2,8,20.0,288,37.94733192202055,230
2023-08-31,S1,P1,28,68,0,0,0,31,7,100,0.2,24.0,21.0,39.0,28.571428571428573,30.357142857142858,6.241184258807072,3,8,20.0,336,40.98780306383839,305
2023-09-01,S1,P1,28,98,0,0,0,78,7,100,0.2,28.0,37.0,32.0,29.571428571428573,29.571428571428573,5.31843156256753,4,9,20.0,336,40.98780306383839,258
2023-09-02,S1,P1,24,198,0,0,0,27,7,100,0.2,28.0,37.0,28.0,28.285714285714285,29.285714285714285,4.19182878603466,5,9,20.0,288,37.94733192202055,261
2023-09-03,S1,P1,30,74,0,0,0,99,7,100,0.2,24.0,26.0,32.0,26.428571428571427,29.0,1.9880595947760784,6,9,20.0,360,42.42640687119285,261
2023-09-04,S1,P1,27,96,0,0,0,45,7,100,0.2,30.0,29.0,34.0,27.0,28.857142857142858,2.3804761428476717,0,9,20.0,324,40.24922359499622,279
2023-09-05,S1,P1,29,194,0,0,0,35,7,100,0.2,27.0,26.0,31.0,26.714285714285715,28.357142857142858,2.214669705568343,1,9,20.0,348,41.71330722922842,313
2023-09-06,S1,P1,40,166,23,1,0,98,7,100,0.2,29.0,24.0,29.0,27.142857142857142,28.214285714285715,2.3401261667249336,2,9,20.0,480,48.98979485566356,382
2023-09-07,S1,P1,19,121,0,0,0,67,7,100,0.2,40.0,28.0,21.0,29.428571428571427,29.0,5.028490259085175,3,9,20.0,228,33.76388603226827,161
2023-09-08,S1,P1,44,152,27,1,0,78,7,100,0.2,19.0,28.0,37.0,28.142857142857142,28.857142857142858,6.414269805898204,4,9,20.0,528,51.38093031466052,450
2023-09-09,S1,P1,30,157,0,0,0,50,7,100,0.2,44.0,24.0,37.0,30.428571428571427,29.357142857142858,8.772250620700547,5,9,20.0,360,42.42640687119285,310
2023-09-10,S1,P1,25,64,0,0,0,58,7,100,0.2,30.0,30.0,26.0,31.285714285714285,28.857142857142858,8.32094316998352,6,9,20.0,300,38.72983346207417,242
2023-09-11,S1,P1,45,190,13,1,1,44,7,100,0.2,25.0,27.0,29.0,30.571428571428573,28.785714285714285,8.657504314314902,0,9,20.0,540,51.96152422706632,496
2023-09-12,S1,P1,30,104,0,0,0,85,7,100,0.2,45.0,29.0,26.0,33.142857142857146,29.928571428571427,9.990471651004468,1,9,20.0,360,42.42640687119285,275
2023-09-13,S1,P1,27,62,0,0,0,53,7,100,0.2,30.0,40.0,24.0,33.285714285714285,30.214285714285715,9.928314487939463,2,9,20.0,324,40.24922359499622,271
2023-09-14,S1,P1,29,95,0,0,0,58,7,100,0.2,27.0,19.0,28.0,31.428571428571427,30.428571428571427,9.675693650537298,3,9,20.0,348,41.71330722922842,290
2023-09-15,S1,P1,26,111,0,0,0,81,7,100,0.2,29.0,44.0,28.0,32.857142857142854,30.5,8.153293228885527,4,9,20.0,312,39.496835316262995,231
2023-09-16,S1,P1,58,152,24,1,1,29,7,100,0.2,26.0,30.0,24.0,30.285714285714285,30.357142857142858,6.775305299745691,5,9,20.0,696,58.9915248150105,667
2023-09-17,S1,P1,29,52,0,0,0,84,7,100,0.2,58.0,25.0,30.0,34.285714285714285,32.785714285714285,12.459458063579469,6,9,20.0,348,41.71330722922842,264
2023-09-18,S1,P1,29,86,27,1,0,81,7,100,0.2,29.0,45.0,27.0,34.857142857142854,32.714285714285715,12.047524938461727,0,9,20.0,348,41.71330722922842,267
2023-09-19,S1,P1,24,122,0,0,0,84,7,100,0.2,29.0,30.0,29.0,32.57142857142857,32.857142857142854,11.296860077873308,1,9,20.0,288,37.94733192202055,204
2023-09-20,S1,P1,24,86,0,0,0,78,7,100,0.2,24.0,27.0,40.0,31.714285714285715,32.5,11.74328582232256,2,9,20.0,288,37.94733192202055,210
2023-09-21,S1,P1,21,173,0,0,0,62,7,100,0.2,24.0,29.0,19.0,31.285714285714285,31.357142857142858,11.99603108968804,3,9,20.0,252,35.4964786985977,190
2023-09-22,S1,P1,43,126,20,1,0,81,7,100,0.2,21.0,26.0,44.0,30.142857142857142,31.5,12.61518359528934,4,9,20.0,516,50.79370039680118,435
2023-09-23,S1,P1,45,53,16,1,0,71,7,100,0.2,43.0,58.0,30.0,32.57142857142857,31.428571428571427,13.302344941865742,5,9,20.0,540,51.96152422706632,469
2023-09-24,S1,P1,37,156,0,0,0,93,7,100,0.2,45.0,29.0,25.0,30.714285714285715,32.5,9.534398874851108,6,9,20.0,444,47.11687595755899,351
2023-09-25,S1,P1,34,52,0,0,0,60,7,100,0.2,37.0,29.0,45.0,31.857142857142858,33.357142857142854,9.771191865693286,0,9,20.0,408,45.16635916254486,348
2023-09-26,S1,P1,28,58,0,0,0,68,7,100,0.2,34.0,24.0,30.0,32.57142857142857,32.57142857142857,9.710083124552254,1,9,20.0,336,40.98780306383839,268
2023-09-27,S1,P1,41,172,26,1,0,80,7,100,0.2,28.0,24.0,27.0,33.142857142857146,32.42857142857143,9.227288721117237,2,9,20.0,492,49.59838707054898,412
2023-09-28,S1,P1,33,62,0,0,1,22,7,100,0.2,41.0,21.0,29.0,35.57142857142857,33.42857142857143,8.638231741453094,3,9,20.0,396,44.49719092257398,374
2023-09-29,S1,P1,23,117,0,0,0,92,7,100,0.2,33.0,43.0,26.0,37.285714285714285,33.714285714285715,6.07492896293957,4,9,20.0,276,37.14835124201342,184
2023-09-30,S1,P1,42,186,12,1,0,48,7,100,0.2,23.0,45.0,58.0,34.42857142857143,33.5,7.480132415430968,5,9,20.0,504,50.19960159204453,456
2023-10-01,S1,P1,32,58,0,0,0,95,7,100,0.2,42.0,37.0,29.0,34.0,32.357142857142854,6.831300510639746,6,10,20.0,384,43.81780460041329,289
2023-10-02,S1,P1,28,87,0,0,0,98,7,100,0.2,32.0,34.0,29.0,33.285714285714285,32.57142857142857,6.725927091345508,0,10,20.0,336,40.98780306383839,238
2023-10-03,S1,P1,24,139,0,0,0,24,7,100,0.2,28.0,28.0,24.0,32.42857142857143,32.5,6.996597812678757,1,10,20.0,288,37.94733192202055,264
2023-10-04,S1,P1,28,130,0,0,0,47,7,100,0.2,24.0,41.0,24.0,31.857142857142858,32.5,7.559289460184559,2,10,20.0,336,40.98780306383839,289
2023-10-05,S1,P1,26,111,0,0,0,64,7,100,0.2,28.0,33.0,21.0,30.0,32.785714285714285,6.454972243679046,3,10,20.0,312,39.496835316262995,248
2023-10-06,S1,P1,32,140,0,0,0,59,7,100,0.2,26.0,23.0,43.0,29.0,33.142857142857146,6.454972243679046,4,10,20.0,384,43.81780460041329,325
2023-10-07,S1,P1,48,196,10,1,1,25,7,100,0.2,32.0,42.0,45.0,30.285714285714285,32.357142857142854,5.936168397046656,5,10,20.0,576,53.665631459994955,551
2023-10-08,S1,P1,29,62,0,0,0,67,7,100,0.2,48.0,32.0,37.0,31.142857142857142,32.57142857142857,7.988086367179815,6,10,20.0,348,41.71330722922842,281
2023-10-09,S1,P1,41,56,19,1,0,82,7,100,0.2,29.0,28.0,34.0,30.714285714285715,32.0,8.014867137894143,0,10,20.0,492,49.59838707054898,410
2023-10-10,S1,P1,31,156,0,0,0,51,7,100,0.2,41.0,24.0,28.0,32.57142857142857,32.5,8.753230696094318,1,10,20.0,372,43.12771730569565,321
2023-10-11,S1,P1,25,131,0,0,0,58,7,100,0.2,31.0,28.0,41.0,33.57142857142857,32.714285714285715,7.976154939508622,2,10,20.0,300,38.72983346207417,242
2023-10-12,S1,P1,28,62,0,0,0,58,7,100,0.2,25.0,26.0,33.0,33.142857142857146,31.571428571428573,8.395009855633921,3,10,20.0,336,40.98780306383839,278
2023-10-13,S1,P1,28,153,0,0,0,36,7,100,0.2,28.0,32.0,23.0,33.42857142857143,31.214285714285715,8.14160391358573,4,10,20.0,336,40.98780306383839,300
2023-10-14,S1,P1,34,119,0,0,0,54,7,100,0.2,28.0,48.0,42.0,32.857142857142854,31.571428571428573,8.395009855633921,5,10,20.0,408,45.16635916254486,354
2023-10-15,S1,P1,24,123,0,0,0,90,7,100,0.2,34.0,29.0,32.0,30.857142857142858,31.0,5.27347359996464,6,10,20.0,288,37.94733192202055,198
2023-10-16,S1,P1,31,86,0,0,0,98,7,100,0.2,24.0,41.0,28.0,30.142857142857142,30.428571428571427,5.871642911161295,0,10,20.0,372,43.12771730569565,274
2023-10-17,S1,P1,24,197,0,0,0,87,7,100,0.2,31.0,31.0,24.0,28.714285714285715,30.642857142857142,3.545621041711705,1,10,20.0,288,37.94733192202055,201
2023-10-18,S1,P1,23,61,0,0,0,36,7,100,0.2,24.0,25.0,28.0,27.714285714285715,30.642857142857142,3.7733400639347976,2,10,20.0,276,37.14835124201342,240
2023-10-19,S1,P1,26,167,0,0,0,29,7,100,0.2,23.0,28.0,26.0,27.428571428571427,30.285714285714285,4.076646614442788,3,10,20.0,312,39.496835316262995,283
2023-10-20,S1,P1,31,63,0,0,0,69,7,100,0.2,26.0,28.0,32.0,27.142857142857142,30.285714285714285,4.099941927579467,4,10,20.0,372,43.12771730569565,303
2023-10-21,S1,P1,39,174,21,1,0,55,7,100,0.2,31.0,34.0,48.0,27.571428571428573,30.214285714285715,4.353433237386463,5,10,20.0,468,48.373546489791295,413
2023-10-22,S1,P1,43,107,24,1,0,98,7,100,0.2,39.0,24.0,29.0,28.285714285714285,29.571428571428573,5.765248931147333,6,10,20.0,516,50.79370039680118,418
2023-10-23,S1,P1,25,78,0,0,0,65,7,100,0.2,43.0,31.0,41.0,31.0,30.571428571428573,7.59385716659636,0,10,20.0,300,38.72983346207417,235
2023-10-24,S1,P1,39,179,20,1,0,51,7,100,0.2,25.0,24.0,31.0,30.142857142857142,29.428571428571427,7.9252459778560835,1,10,20.0,468,48.373546489791295,417
2023-10-25,S1,P1,31,76,0,0,0,41,7,100,0.2,39.0,23.0,25.0,32.285714285714285,30.0,8.014867137894145,2,10,20.0,372,43.12771730569565,331
2023-10-26,S1,P1,16,64,0,0,0,57,7,100,0.2,31.0,26.0,28.0,33.42857142857143,30.428571428571427,6.972736021035634,3,10,20.0,192,30.983866769659336,135
2023-10-27,S1,P1,23,113,0,0,0,54,7,100,0.2,16.0,31.0,28.0,32.0,29.571428571428573,9.363047936792103,4,10,20.0,276,37.14835124201342,222
2023-10-28,S1,P1,33,76,0,0,0,99,7,100,0.2,23.0,39.0,34.0,30.857142857142858,29.214285714285715,9.973775136636611,5,10,20.0,396,44.49719092257398,297
2023-10-29,S1,P1,50,142,23,1,1,36,7,100,0.2,33.0,43.0,24.0,30.0,29.142857142857142,9.398581453247798,6,10,20.0,600,54.772255750516614,564
2023-10-30,S1,P1,42,180,29,1,0,90,7,100,0.2,50.0,25.0,31.0,31.0,31.0,11.2101144805335,0,10,20.0,504,50.19960159204453,414
2023-10-31,S1,P1,29,73,0,0,0,63,7,100,0.2,42.0,39.0,24.0,33.42857142857143,31.785714285714285,11.530497862294636,1,10,20.0,348,41.71330722922842,285
2023-11-01,S1,P1,26,66,0,0,0,44,7,100,0.2,29.0,31.0,23.0,32.0,32.142857142857146,11.343133018115712,2,11,20.0,312,39.496835316262995,268
2023-11-02,S1,P1,29,112,0,0,1,28,7,100,0.2,26.0,16.0,26.0,31.285714285714285,32.357142857142854,11.57172251243358,3,11,20.0,348,41.71330722922842,320
2023-11-03,S1,P1,19,188,0,0,0,91,7,100,0.2,29.0,23.0,31.0,33.142857142857146,32.57142857142857,9.58172864411866,4,11,20.0,228,33.76388603226827,137
2023-11-04,S1,P1,52,70,26,1,0,91,7,100,0.2,19.0,33.0,39.0,32.57142857142857,31.714285714285715,10.3739600741013,5,11,20.0,624,55.85696017507576,533
2023-11-05,S1,P1,30,81,0,0,0,57,7,100,0.2,52.0,50.0,43.0,35.285714285714285,32.642857142857146,12.724180205607048,6,11,20.0,360,42.42640687119285,303
2023-11-06,S1,P1,22,151,0,0,0,52,7,100,0.2,30.0,42.0,25.0,32.42857142857143,31.714285714285715,10.99783528483588,0,11,20.0,264,36.3318042491699,212
2023-11-07,S1,P1,27,194,0,0,0,60,7,100,0.2,22.0,29.0,39.0,29.571428571428573,31.5,10.69044967649698,1,11,20.0,324,40.24922359499622,264
2023-11-08,S1,P1,28,129,0,0,0,65,7,100,0.2,27.0,26.0,31.0,29.285714285714285,30.642857142857142,10.734900802433868,2,11,20.0,336,40.98780306383839,271
2023-11-09,S1,P1,18,146,0,0,0,59,7,100,0.2,28.0,29.0,16.0,29.571428571428573,30.428571428571427,10.659223593632309,3,11,20.0,216,32.863353450309965,157
2023-11-10,S1,P1,25,126,0,0,0,52,7,100,0.2,18.0,19.0,23.0,28.0,30.571428571428573,11.532562594670791,4,11,20.0,300,38.72983346207417,248
2023-11-11,S1,P1,30,171,0,0,0,65,7,100,0.2,25.0,52.0,33.0,28.857142857142858,30.714285714285715,10.960969717267588,5,11,20.0,360,42.42640687119285,295
2023-11-12,S1,P1,43,98,11,1,0,63,7,100,0.2,30.0,30.0,50.0,25.714285714285715,30.5,4.423960733486273,6,11,20.0,516,50.79370039680118,453
2023-11-13,S1,P1,27,90,0,0,0,51,7,100,0.2,43.0,22.0,42.0,27.571428571428573,30.0,7.892129895390356,0,11,20.0,324,40.24922359499622,273
2023-11-14,S1,P1,30,121,0,0,1,27,7,100,0.2,27.0,27.0,29.0,28.285714285714285,28.928571428571427,7.521398046336102,1,11,20.0,360,42.42640687119285,333
2023-11-15,S1,P1,30,133,0,0,1,26,7,100,0.2,30.0,28.0,26.0,28.714285714285715,29.0,7.521398046336103,2,11,20.0,360,42.42640687119285,334
2023-11-16,S1,P1,29,107,0,0,1,25,7,100,0.2,30.0,18.0,29.0,29.0,29.285714285714285,7.527726527090809,3,11,20.0,348,41.71330722922842,323
2023-11-17,S1,P1,25,155,0,0,0,79,7,100,0.2,29.0,25.0,19.0,30.571428571428573,29.285714285714285,5.7981934789249365,4,11,20.0,300,38.72983346207417,221
2023-11-18,S1,P1,38,136,0,0,1,31,7,100,0.2,25.0,30.0,52.0,30.571428571428573,29.714285714285715,5.7981934789249365,5,11,20.0,456,47.74934554525329,425
2023-11-19,S1,P1,29,104,0,0,0,38,7,100,0.2,38.0,43.0,30.0,31.714285714285715,28.714285714285715,6.42168943799802,6,11,20.0,348,41.71330722922842,310
2023-11-20,S1,P1,36,185,0,0,0,64,7,100,0.2,29.0,27.0,22.0,29.714285714285715,28.642857142857142,4.07080195679286,0,11,20.0,432,46.475800154489,368
2023-11-21,S1,P1,25,131,0,0,0,63,7,100,0.2,36.0,30.0,27.0,31.0,29.642857142857142,4.472135954999587,1,11,20.0,300,38.72983346207417,237
