date,store_id,item_id,qty_sold,price,discount_pct,on_promo,stockout_flag,stock_on_hand,lead_time_days,unit_cost,holding_cost_rate
2023-05-08,S1,P2,22,119,0,0,0,96,7,100,0.2
2023-05-09,S1,P2,22,156,0,0,0,64,7,100,0.2
2023-05-11,S1,P2,34,197,27,1,0,51,7,100,0.2
2023-05-12,S1,P2,32,106,0,0,0,33,7,100,0.2
2023-05-13,S1,P2,30,131,0,0,0,40,7,100,0.2
2023-05-14,S1,P2,34,196,0,0,0,68,7,100,0.2
2023-05-15,S1,P2,23,166,0,0,0,31,7,100,0.2
2023-05-16,S1,P2,36,110,10,1,0,43,7,100,0.2
2023-05-17,S1,P2,22,92,0,0,0,47,7,100,0.2
2023-05-18,S1,P2,27,147,0,0,0,89,7,100,0.2
2023-05-20,S1,P2,26,161,0,0,0,35,7,100,0.2
2023-05-21,S1,P2,35,135,0,0,0,58,7,100,0.2
2023-05-22,S1,P2,31,187,0,0,0,78,7,100,0.2
2023-05-23,S1,P2,37,98,28,1,0,82,7,100,0.2
2023-05-24,S1,P2,23,159,0,0,0,87,7,100,0.2
2023-05-25,S1,P2,23,169,0,0,0,34,7,100,0.2
2023-05-26,S1,P2,28,174,0,0,0,33,7,100,0.2
2023-05-27,S1,P2,28,77,0,0,0,77,7,100,0.2
2023-05-28,S1,P2,48,55,10,1,0,61,7,100,0.2
2023-05-29,S1,P2,23,138,0,0,0,42,7,100,0.2
2023-05-30,S1,P2,22,61,0,0,0,30,7,100,0.2
2023-05-31,S1,P2,25,90,0,0,0,43,7,100,0.2
2023-06-01,S1,P2,36,192,0,0,0,66,7,100,0.2
2023-06-02,S1,P2,45,109,17,1,0,61,7,100,0.2
2023-06-04,S1,P2,51,178,27,1,0,59,7,100,0.2
2023-06-05,S1,P2,26,156,0,0,0,67,7,100,0.2
2023-06-06,S1,P2,25,159,0,0,0,89,7,100,0.2
2023-06-07,S1,P2,40,62,22,1,0,40,7,100,0.2
2023-06-08,S1,P2,34,151,0,0,0,47,7,100,0.2
2023-06-09,S1,P2,28,74,0,0,0,87,7,100,0.2
2023-06-10,S1,P2,44,58,14,1,0,80,7,100,0.2
2023-06-11,S1,P2,33,170,0,0,0,63,7,100,0.2
2023-06-12,S1,P2,33,157,0,0,0,66,7,100,0.2
2023-06-13,S1,P2,16,125,0,0,0,22,7,100,0.2
2023-06-14,S1,P2,23,83,0,0,0,40,7,100,0.2
2023-06-15,S1,P2,23,72,0,0,0,76,7,100,0.2
2023-06-16,S1,P2,16,66,0,0,0,41,7,100,0.2
2023-06-17,S1,P2,48,174,12,1,0,52,7,100,0.2
2023-06-18,S1,P2,38,96,0,0,0,85,7,100,0.2
2023-06-19,S1,P2,28,136,0,0,0,91,7,100,0.2
2023-06-20,S1,P2,25,53,0,0,0,86,7,100,0.2
2023-06-21,S1,P2,25,106,0,0,0,40,7,100,0.2
2023-06-22,S1,P2,29,191,0,0,0,65,7,100,0.2
2023-06-23,S1,P2,39,164,22,1,0,98,7,100,0.2
2023-06-24,S1,P2,50,87,11,1,0,65,7,100,0.2
2023-06-25,S1,P2,29,79,0,0,0,38,7,100,0.2
2023-06-26,S1,P2,33,137,29,1,0,44,7,100,0.2
2023-06-27,S1,P2,42,68,12,1,0,61,7,100,0.2
2023-06-28,S1,P2,37,120,29,1,0,64,7,100,0.2
2023-06-29,S1,P2,32,191,0,0,0,38,7,100,0.2
2023-06-30,S1,P2,37,110,0,0,0,72,7,100,0.2
2023-07-01,S1,P2,31,169,0,0,0,52,7,100,0.2
2023-07-02,S1,P2,31,102,0,0,0,33,7,100,0.2
2023-07-03,S1,P2,21,117,0,0,0,87,7,100,0.2
2023-07-04,S1,P2,35,169,11,1,0,60,7,100,0.2
2023-07-05,S1,P2,30,60,0,0,0,54,7,100,0.2
2023-07-06,S1,P2,37,118,27,1,0,40,7,100,0.2
2023-07-07,S1,P2,22,186,0,0,0,92,7,100,0.2
2023-07-08,S1,P2,28,57,0,0,0,84,7,100,0.2
2023-07-09,S1,P2,18,96,0,0,0,95,7,100,0.2
2023-07-10,S1,P2,30,75,0,0,0,38,7,100,0.2
2023-07-11,S1,P2,38,181,15,1,0,39,7,100,0.2
2023-07-12,S1,P2,25,53,0,0,0,47,7,100,0.2
2023-07-13,S1,P2,25,140,0,0,0,85,7,100,0.2
2023-07-14,S1,P2,14,121,0,0,0,20,7,100,0.2
2023-07-15,S1,P2,29,110,0,0,0,36,7,100,0.2
2023-07-16,S1,P2,33,185,0,0,0,46,7,100,0.2
2023-07-17,S1,P2,26,191,0,0,0,59,7,100,0.2
2023-07-18,S1,P2,19,190,0,0,0,75,7,100,0.2
2023-07-20,S1,P2,41,134,10,1,0,58,7,100,0.2
2023-07-21,S1,P2,19,175,0,0,0,73,7,100,0.2
2023-07-22,S1,P2,30,98,0,0,0,56,7,100,0.2
2023-07-23,S1,P2,27,90,0,0,0,58,7,100,0.2
2023-07-24,S1,P2,28,60,0,0,0,83,7,100,0.2
2023-07-26,S1,P2,24,158,0,0,0,91,7,100,0.2
2023-07-27,S1,P2,32,57,16,1,0,88,7,100,0.2
2023-07-28,S1,P2,44,133,23,1,0,49,7,100,0.2
2023-07-29,S1,P2,28,131,0,0,0,55,7,100,0.2
2023-07-30,S1,P2,34,133,0,0,0,47,7,100,0.2
2023-07-31,S1,P2,25,51,0,0,0,60,7,100,0.2
2023-08-01,S1,P2,31,100,0,0,0,93,7,100,0.2
2023-08-02,S1,P2,26,170,0,0,0,92,7,100,0.2
2023-08-05,S1,P2,52,61,11,1,0,60,7,100,0.2
2023-08-06,S1,P2,31,98,0,0,0,81,7,100,0.2
2023-08-07,S1,P2,17,72,0,0,0,44,7,100,0.2
2023-08-08,S1,P2,32,168,0,0,0,64,7,100,0.2
2023-08-09,S1,P2,25,157,0,0,0,49,7,100,0.2
2023-08-10,S1,P2,43,112,24,1,0,60,7,100,0.2
2023-08-11,S1,P2,29,97,0,0,0,94,7,100,0.2
2023-08-12,S1,P2,32,56,0,0,0,53,7,100,0.2
2023-08-13,S1,P2,30,114,0,0,0,75,7,100,0.2
2023-08-14,S1,P2,22,195,0,0,0,79,7,100,0.2
2023-08-15,S1,P2,24,175,0,0,0,62,7,100,0.2
2023-08-16,S1,P2,36,165,17,1,0,53,7,100,0.2
2023-08-17,S1,P2,28,80,0,0,0,84,7,100,0.2
2023-08-18,S1,P2,22,116,0,0,0,78,7,100,0.2
2023-08-20,S1,P2,26,174,0,0,0,78,7,100,0.2
2023-08-21,S1,P2,25,171,0,0,0,49,7,100,0.2
2023-08-22,S1,P2,30,162,0,0,0,92,7,100,0.2
2023-08-23,S1,P2,25,175,0,0,0,78,7,100,0.2
2023-08-24,S1,P2,19,118,0,0,0,87,7,100,0.2
2023-08-25,S1,P2,19,190,0,0,0,68,7,100,0.2
2023-08-27,S1,P2,49,134,22,1,0,70,7,100,0.2
2023-08-28,S1,P2,34,178,16,1,0,87,7,100,0.2
2023-08-29,S1,P2,22,174,0,0,0,43,7,100,0.2
2023-08-30,S1,P2,37,66,0,0,0,70,7,100,0.2
2023-08-31,S1,P2,22,68,0,0,0,43,7,100,0.2
2023-09-01,S1,P2,24,150,0,0,0,36,7,100,0.2
2023-09-02,S1,P2,26,113,0,0,0,38,7,100,0.2
2023-09-03,S1,P2,40,189,0,0,0,66,7,100,0.2
2023-09-05,S1,P2,37,66,21,1,0,89,7,100,0.2
2023-09-06,S1,P2,44,145,25,1,0,71,7,100,0.2
2023-09-07,S1,P2,17,192,0,0,0,94,7,100,0.2
2023-09-08,S1,P2,26,131,0,0,0,83,7,100,0.2
2023-09-10,S1,P2,26,121,0,0,0,92,7,100,0.2
2023-09-13,S1,P2,44,103,20,1,0,86,7,100,0.2
2023-09-14,S1,P2,30,175,0,0,0,83,7,100,0.2
2023-09-15,S1,P2,32,79,0,0,0,54,7,100,0.2
2023-09-16,S1,P2,51,68,24,1,0,54,7,100,0.2
2023-09-17,S1,P2,31,86,0,0,0,34,7,100,0.2
2023-09-18,S1,P2,25,182,0,0,0,27,7,100,0.2
2023-09-19,S1,P2,42,153,12,1,0,85,7,100,0.2
2023-09-20,S1,P2,29,177,0,0,0,53,7,100,0.2
2023-09-21,S1,P2,29,83,0,0,0,96,7,100,0.2
2023-09-22,S1,P2,17,115,0,0,0,35,7,100,0.2
2023-09-23,S1,P2,32,151,0,0,0,35,7,100,0.2
2023-09-24,S1,P2,28,62,0,0,0,85,7,100,0.2
2023-09-26,S1,P2,30,167,0,0,0,46,7,100,0.2
2023-09-27,S1,P2,25,62,0,0,0,49,7,100,0.2
2023-09-28,S1,P2,16,68,0,0,0,72,7,100,0.2
2023-09-30,S1,P2,34,163,0,0,0,51,7,100,0.2
2023-10-02,S1,P2,22,108,0,0,0,96,7,100,0.2
2023-10-03,S1,P2,23,83,0,0,0,97,7,100,0.2
2023-10-04,S1,P2,31,154,0,0,0,94,7,100,0.2
2023-10-05,S1,P2,22,67,0,0,0,45,7,100,0.2
2023-10-06,S1,P2,32,136,0,0,0,57,7,100,0.2
2023-10-07,S1,P2,27,170,0,0,0,63,7,100,0.2
2023-10-08,S1,P2,44,188,0,0,0,47,7,100,0.2
2023-10-09,S1,P2,26,149,0,0,0,53,7,100,0.2
2023-10-12,S1,P2,30,187,0,0,0,74,7,100,0.2
2023-10-13,S1,P2,38,73,14,1,0,52,7,100,0.2
2023-10-14,S1,P2,29,74,0,0,0,36,7,100,0.2
2023-10-15,S1,P2,29,86,0,0,0,31,7,100,0.2
2023-10-16,S1,P2,25,152,0,0,0,67,7,100,0.2
2023-10-17,S1,P2,12,154,0,0,0,37,7,100,0.2
2023-10-18,S1,P2,27,190,0,0,0,32,7,100,0.2
2023-10-19,S1,P2,35,103,0,0,0,57,7,100,0.2
2023-10-20,S1,P2,37,186,10,1,0,64,7,100,0.2
2023-10-21,S1,P2,34,119,0,0,0,47,7,100,0.2
2023-10-22,S1,P2,27,77,0,0,0,40,7,100,0.2
2023-10-24,S1,P2,43,93,19,1,0,72,7,100,0.2
2023-10-25,S1,P2,28,51,0,0,0,43,7,100,0.2
2023-10-26,S1,P2,23,187,0,0,0,33,7,100,0.2
2023-10-27,S1,P2,30,171,0,0,0,48,7,100,0.2
2023-10-28,S1,P2,31,133,0,0,0,84,7,100,0.2
2023-10-29,S1,P2,23,76,0,0,0,77,7,100,0.2
2023-10-30,S1,P2,25,183,0,0,0,61,7,100,0.2
2023-10-31,S1,P2,17,56,0,0,0,74,7,100,0.2
2023-11-01,S1,P2,23,65,0,0,0,31,7,100,0.2
2023-11-02,S1,P2,36,124,0,0,0,70,7,100,0.2
2023-11-03,S1,P2,44,108,17,1,0,64,7,100,0.2
2023-11-04,S1,P2,30,128,0,0,0,47,7,100,0.2
2023-11-05,S1,P2,31,53,0,0,0,63,7,100,0.2
2023-11-06,S1,P2,29,108,0,0,0,36,7,100,0.2
2023-11-07,S1,P2,27,155,0,0,0,90,7,100,0.2
2023-11-08,S1,P2,34,144,17,1,0,87,7,100,0.2
2023-11-09,S1,P2,22,98,0,0,0,84,7,100,0.2
2023-11-10,S1,P2,26,96,0,0,0,76,7,100,0.2
2023-11-11,S1,P2,34,75,0,0,0,65,7,100,0.2
2023-11-12,S1,P2,28,64,0,0,0,69,7,100,0.2
2023-11-13,S1,P2,37,95,0,0,0,40,7,100,0.2
2023-11-14,S1,P2,39,95,27,1,0,97,7,100,0.2
2023-11-16,S1,P2,19,124,0,0,0,52,7,100,0.2
2023-11-17,S1,P2,25,144,0,0,0,30,7,100,0.2
2023-11-18,S1,P2,32,68,0,0,0,37,7,100,0.2
2023-11-19,S1,P2,34,183,0,0,0,45,7,100,0.2
2023-11-21,S1,P2,24,57,0,0,0,99,7,100,0.2
2023-11-22,S1,P2,26,88,0,0,0,84,7,100,0.2
2023-11-23,S1,P2,20,186,0,0,0,63,7,100,0.2
2023-11-24,S1,P2,29,153,0,0,0,47,7,100,0.2
2023-11-25,S1,P2,51,140,17,1,0,67,7,100,0.2
2023-11-26,S1,P2,28,59,0,0,0,32,7,100,0.2
2023-11-28,S1,P2,23,148,0,0,0,54,7,100,0.2
2023-11-30,S1,P2,31,158,10,1,0,77,7,100,0.2
2023-12-01,S1,P2,48,90,19,1,0,78,7,100,0.2
2023-12-02,S1,P2,33,188,0,0,0,87,7,100,0.2
2023-12-03,S1,P2,31,148,0,0,0,40,7,100,0.2
2023-12-04,S1,P2,31,96,0,0,0,90,7,100,0.2
2023-12-07,S1,P2,29,117,0,0,0,65,7,100,0.2
2023-12-08,S1,P2,30,76,0,0,0,43,7,100,0.2
2023-12-11,S1,P2,29,111,0,0,0,72,7,100,0.2
2023-12-12,S1,P2,39,150,0,0,0,89,7,100,0.2
2023-12-13,S1,P2,31,184,0,0,0,59,7,100,0.2
2023-12-14,S1,P2,31,125,0,0,0,87,7,100,0.2
2023-12-15,S1,P2,26,190,0,0,0,55,7,100,0.2
2023-12-16,S1,P2,23,161,0,0,0,44,7,100,0.2
2023-12-17,S1,P2,45,175,23,1,0,76,7,100,0.2
2023-12-18,S1,P2,20,198,0,0,0,73,7,100,0.2
2023-12-19,S1,P2,24,108,0,0,0,35,7,100,0.2
2023-12-20,S1,P2,34,58,0,0,0,53,7,100,0.2
2023-12-21,S1,P2,24,66,0,0,0,29,7,100,0.2
2023-12-22,S1,P2,19,150,0,0,0,40,7,100,0.2
2023-12-23,S1,P2,36,100,0,0,0,84,7,100,0.2
2023-12-25,S1,P2,26,50,0,0,0,89,7,100,0.2
2023-12-26,S1,P2,24,122,0,0,0,60,7,100,0.2
2023-12-28,S1,P2,32,114,0,0,0,74,7,100,0.2
2023-12-29,S1,P2,31,149,0,0,0,34,7,100,0.2
2023-12-30,S1,P2,35,165,0,0,0,62,7,100,0.2
2023-12-31,S1,P2,36,107,0,0,0,97,7,100,0.2
2023-01-01,S1,P3,23,132,0,0,0,78,7,100,0.2
2023-01-02,S1,P3,22,132,0,0,0,68,7,100,0.2
2023-01-03,S1,P3,11,113,0,0,0,32,7,100,0.2
2023-01-04,S1,P3,16,129,0,0,0,38,7,100,0.2
2023-01-05,S1,P3,17,164,0,0,0,41,7,100,0.2
2023-01-06,S1,P3,15,56,0,0,0,91,7,100,0.2
2023-01-07,S1,P3,38,121,28,1,0,70,7,100,0.2
2023-01-08,S1,P3,23,175,0,0,0,31,7,100,0.2
2023-01-09,S1,P3,13,146,0,0,0,25,7,100,0.2
2023-01-10,S1,P3,17,127,0,0,0,47,7,100,0.2
2023-01-11,S1,P3,12,161,0,0,0,69,7,100,0.2
2023-01-12,S1,P3,22,172,0,0,0,88,7,100,0.2
2023-01-13,S1,P3,29,184,22,1,0,73,7,100,0.2
2023-01-14,S1,P3,21,196,0,0,0,33,7,100,0.2
2023-01-15,S1,P3,38,154,27,1,0,82,7,100,0.2
2023-01-16,S1,P3,36,115,19,1,0,36,7,100,0.2
2023-01-17,S1,P3,27,120,0,0,0,60,7,100,0.2
2023-01-18,S1,P3,16,147,0,0,0,29,7,100,0.2
2023-01-19,S1,P3,11,71,0,0,0,93,7,100,0.2
2023-01-20,S1,P3,19,88,0,0,0,74,7,100,0.2
2023-01-21,S1,P3,23,133,0,0,0,38,7,100,0.2
2023-01-22,S1,P3,20,102,0,0,0,85,7,100,0.2
2023-01-23,S1,P3,24,119,0,0,0,67,7,100,0.2
2023-01-24,S1,P3,14,51,0,0,0,78,7,100,0.2
2023-01-25,S1,P3,18,74,0,0,0,49,7,100,0.2
2023-01-26,S1,P3,21,162,0,0,0,84,7,100,0.2
2023-01-28,S1,P3,23,155,0,0,0,65,7,100,0.2
2023-01-29,S1,P3,19,163,0,0,0,93,7,100,0.2
2023-01-30,S1,P3,23,134,0,0,0,69,7,100,0.2
2023-01-31,S1,P3,19,196,0,0,0,92,7,100,0.2
2023-02-01,S1,P3,24,92,0,0,0,36,7,100,0.2
2023-02-02,S1,P3,13,88,0,0,0,59,7,100,0.2
2023-02-03,S1,P3,23,160,0,0,0,42,7,100,0.2
2023-02-04,S1,P3,20,83,0,0,0,67,7,100,0.2
2023-02-05,S1,P3,20,111,0,0,0,80,7,100,0.2
2023-02-06,S1,P3,28,187,0,0,0,67,7,100,0.2
2023-02-07,S1,P3,34,112,28,1,0,55,7,100,0.2
2023-02-08,S1,P3,12,169,0,0,0,84,7,100,0.2
2023-02-09,S1,P3,31,122,17,1,0,70,7,100,0.2
2023-02-10,S1,P3,22,77,0,0,0,79,7,100,0.2
2023-02-12,S1,P3,22,163,0,0,0,79,7,100,0.2
2023-02-13,S1,P3,27,128,0,0,0,56,7,100,0.2
2023-02-14,S1,P3,17,184,0,0,0,23,7,100,0.2
2023-02-15,S1,P3,11,137,0,0,0,73,7,100,0.2
2023-02-16,S1,P3,17,151,0,0,0,20,7,100,0.2
2023-02-17,S1,P3,27,182,0,0,0,48,7,100,0.2
2023-02-18,S1,P3,40,118,28,1,0,54,7,100,0.2
2023-02-19,S1,P3,28,76,0,0,0,31,7,100,0.2
2023-02-20,S1,P3,34,171,0,0,0,82,7,100,0.2
2023-02-21,S1,P3,36,95,22,1,0,74,7,100,0.2
2023-02-22,S1,P3,14,129,0,0,0,58,7,100,0.2
2023-02-23,S1,P3,23,158,18,1,0,25,7,100,0.2
2023-02-24,S1,P3,22,106,19,1,0,95,7,100,0.2
2023-02-25,S1,P3,24,78,0,0,0,92,7,100,0.2
2023-02-26,S1,P3,12,94,0,0,0,42,7,100,0.2
2023-02-27,S1,P3,14,183,0,0,0,85,7,100,0.2
2023-02-28,S1,P3,16,175,0,0,0,49,7,100,0.2
2023-03-01,S1,P3,24,171,0,0,0,61,7,100,0.2
2023-03-02,S1,P3,16,77,0,0,0,92,7,100,0.2
2023-03-03,S1,P3,18,96,0,0,0,58,7,100,0.2
2023-03-04,S1,P3,17,121,0,0,0,47,7,100,0.2
2023-03-05,S1,P3,33,82,18,1,0,66,7,100,0.2
2023-03-06,S1,P3,26,147,0,0,0,66,7,100,0.2
2023-03-07,S1,P3,8,142,0,0,0,20,7,100,0.2
2023-03-08,S1,P3,14,110,0,0,0,83,7,100,0.2
2023-03-09,S1,P3,20,66,0,0,0,45,7,100,0.2
2023-03-10,S1,P3,27,98,16,1,0,77,7,100,0.2
2023-03-11,S1,P3,29,66,10,1,0,81,7,100,0.2
2023-03-12,S1,P3,26,166,0,0,0,48,7,100,0.2
2023-03-13,S1,P3,24,173,0,0,0,45,7,100,0.2
2023-03-14,S1,P3,21,114,0,0,0,75,7,100,0.2
2023-03-15,S1,P3,22,157,0,0,0,99,7,100,0.2
2023-03-16,S1,P3,25,64,0,0,0,38,7,100,0.2
2023-03-17,S1,P3,16,79,0,0,0,72,7,100,0.2
2023-03-18,S1,P3,19,153,0,0,0,25,7,100,0.2
2023-03-19,S1,P3,32,98,29,1,0,76,7,100,0.2
2023-03-20,S1,P3,29,172,24,1,0,39,7,100,0.2
2023-03-21,S1,P3,16,132,0,0,0,86,7,100,0.2
2023-03-22,S1,P3,20,111,0,0,0,74,7,100,0.2
2023-03-23,S1,P3,18,165,0,0,0,79,7,100,0.2
2023-03-25,S1,P3,34,173,18,1,0,50,7,100,0.2
2023-03-26,S1,P3,24,150,0,0,0,77,7,100,0.2
2023-03-27,S1,P3,17,88,0,0,0,81,7,100,0.2
2023-03-28,S1,P3,25,93,0,0,0,83,7,100,0.2
2023-03-29,S1,P3,23,141,0,0,0,90,7,100,0.2
2023-03-30,S1,P3,20,193,0,0,0,36,7,100,0.2
2023-03-31,S1,P3,19,70,0,0,0,22,7,100,0.2
2023-04-01,S1,P3,27,125,0,0,0,81,7,100,0.2
2023-04-02,S1,P3,25,60,0,0,0,32,7,100,0.2
2023-04-03,S1,P3,15,179,0,0,0,59,7,100,0.2
2023-04-04,S1,P3,16,187,0,0,0,95,7,100,0.2
2023-04-05,S1,P3,13,189,0,0,0,21,7,100,0.2
2023-04-06,S1,P3,20,195,0,0,0,42,7,100,0.2
2023-04-07,S1,P3,19,110,0,0,0,86,7,100,0.2
2023-04-08,S1,P3,26,198,0,0,0,64,7,100,0.2
2023-04-09,S1,P3,18,123,0,0,0,41,7,100,0.2
2023-04-10,S1,P3,23,181,0,0,0,98,7,100,0.2
2023-04-11,S1,P3,21,77,0,0,0,95,7,100,0.2
2023-04-12,S1,P3,19,112,0,0,0,56,7,100,0.2
2023-04-14,S1,P3,12,183,0,0,0,69,7,100,0.2
2023-04-15,S1,P3,17,153,0,0,0,48,7,100,0.2
2023-04-16,S1,P3,22,51,0,0,0,37,7,100,0.2
2023-04-17,S1,P3,23,76,0,0,0,57,7,100,0.2
2023-04-18,S1,P3,32,80,20,1,0,80,7,100,0.2
2023-04-19,S1,P3,23,144,0,0,0,54,7,100,0.2
2023-04-20,S1,P3,25,162,0,0,0,32,7,100,0.2
2023-04-21,S1,P3,18,84,0,0,0,67,7,100,0.2
2023-04-22,S1,P3,29,163,0,0,0,50,7,100,0.2
2023-04-23,S1,P3,18,148,0,0,0,77,7,100,0.2
2023-04-25,S1,P3,20,123,0,0,0,62,7,100,0.2
2023-04-26,S1,P3,20,69,0,0,0,44,7,100,0.2
2023-04-27,S1,P3,25,77,0,0,0,74,7,100,0.2
2023-04-28,S1,P3,20,182,0,0,0,78,7,100,0.2
2023-04-29,S1,P3,29,63,0,0,0,44,7,100,0.2
2023-04-30,S1,P3,26,195,0,0,0,30,7,100,0.2
2023-05-01,S1,P3,24,70,0,0,0,94,7,100,0.2
2023-05-02,S1,P3,18,108,0,0,0,60,7,100,0.2
2023-05-03,S1,P3,25,113,0,0,0,84,7,100,0.2
2023-05-05,S1,P3,18,191,0,0,0,65,7,100,0.2
2023-05-06,S1,P3,33,161,0,0,0,69,7,100,0.2
2023-05-07,S1,P3,14,180,0,0,0,57,7,100,0.2
2023-05-08,S1,P3,9,115,0,0,0,32,7,100,0.2
2023-05-09,S1,P3,21,157,20,1,0,91,7,100,0.2
2023-05-10,S1,P3,22,197,0,0,0,41,7,100,0.2
2023-05-11,S1,P3,19,193,0,0,0,74,7,100,0.2
2023-05-12,S1,P3,17,94,0,0,0,26,7,100,0.2
2023-05-13,S1,P3,42,86,18,1,0,54,7,100,0.2
2023-05-14,S1,P3,33,57,24,1,0,76,7,100,0.2
2023-05-15,S1,P3,18,66,0,0,0,31,7,100,0.2
2023-05-16,S1,P3,25,147,28,1,0,30,7,100,0.2
2023-05-17,S1,P3,19,101,0,0,0,29,7,100,0.2
2023-05-18,S1,P3,12,86,0,0,0,22,7,100,0.2
2023-05-19,S1,P3,11,185,0,0,0,83,7,100,0.2
2023-05-20,S1,P3,21,109,0,0,0,75,7,100,0.2
2023-05-21,S1,P3,21,85,0,0,0,32,7,100,0.2
2023-05-23,S1,P3,24,179,0,0,0,41,7,100,0.2
2023-05-24,S1,P3,28,145,20,1,0,65,7,100,0.2
2023-05-25,S1,P3,19,148,0,0,0,43,7,100,0.2
2023-05-26,S1,P3,13,136,0,0,0,79,7,100,0.2
2023-05-27,S1,P3,23,155,0,0,0,76,7,100,0.2
2023-05-28,S1,P3,19,71,0,0,0,28,7,100,0.2
2023-05-29,S1,P3,22,194,0,0,0,59,7,100,0.2
2023-05-30,S1,P3,38,112,24,1,0,98,7,100,0.2
2023-05-31,S1,P3,20,197,0,0,0,59,7,100,0.2
2023-06-01,S1,P3,14,125,0,0,0,96,7,100,0.2
2023-06-02,S1,P3,26,67,0,0,0,67,7,100,0.2
2023-06-03,S1,P3,23,138,0,0,0,58,7,100,0.2
2023-06-05,S1,P3,20,144,0,0,0,33,7,100,0.2
2023-06-06,S1,P3,31,169,22,1,0,51,7,100,0.2
2023-06-07,S1,P3,19,180,0,0,0,86,7,100,0.2
2023-06-08,S1,P3,22,121,0,0,0,57,7,100,0.2
2023-06-09,S1,P3,17,81,0,0,0,25,7,100,0.2
2023-06-10,S1,P3,21,108,0,0,0,68,7,100,0.2
2023-06-11,S1,P3,41,101,14,1,0,81,7,100,0.2
2023-06-12,S1,P3,14,181,0,0,0,41,7,100,0.2
2023-06-13,S1,P3,23,163,0,0,0,61,7,100,0.2
2023-06-14,S1,P3,19,178,0,0,0,55,7,100,0.2
2023-06-15,S1,P3,17,107,0,0,0,36,7,100,0.2
2023-06-16,S1,P3,30,62,24,1,0,78,7,100,0.2
2023-06-17,S1,P3,26,65,0,0,0,47,7,100,0.2
2023-06-18,S1,P3,30,152,0,0,0,49,7,100,0.2
2023-06-20,S1,P3,17,157,0,0,0,34,7,100,0.2
2023-06-21,S1,P3,14,106,0,0,0,71,7,100,0.2
2023-06-22,S1,P3,25,147,0,0,0,94,7,100,0.2
2023-06-23,S1,P3,18,64,0,0,0,51,7,100,0.2
2023-06-24,S1,P3,43,61,17,1,0,91,7,100,0.2
2023-06-25,S1,P3,23,164,0,0,0,61,7,100,0.2
2023-06-26,S1,P3,17,134,0,0,0,51,7,100,0.2
2023-06-27,S1,P3,31,151,15,1,0,69,7,100,0.2
2023-06-28,S1,P3,27,137,0,0,0,30,7,100,0.2
2023-06-29,S1,P3,20,112,0,0,0,85,7,100,0.2
2023-06-30,S1,P3,20,196,0,0,0,25,7,100,0.2
2023-07-01,S1,P3,21,87,0,0,0,47,7,100,0.2
2023-07-02,S1,P3,19,62,0,0,0,77,7,100,0.2
2023-07-03,S1,P3,24,154,0,0,0,51,7,100,0.2
2023-07-04,S1,P3,15,77,0,0,0,75,7,100,0.2
2023-07-05,S1,P3,10,89,0,0,0,67,7,100,0.2
2023-07-07,S1,P3,20,125,0,0,0,75,7,100,0.2
2023-07-08,S1,P3,19,116,0,0,0,53,7,100,0.2
2023-07-09,S1,P3,17,75,0,0,0,92,7,100,0.2
2023-07-10,S1,P3,13,54,0,0,0,43,7,100,0.2
2023-07-11,S1,P3,24,162,0,0,0,46,7,100,0.2
2023-07-12,S1,P3,15,133,0,0,0,69,7,100,0.2
2023-07-14,S1,P3,16,180,0,0,0,85,7,100,0.2
2023-07-15,S1,P3,22,165,0,0,0,68,7,100,0.2
2023-07-16,S1,P3,25,192,0,0,0,57,7,100,0.2
2023-07-17,S1,P3,27,95,23,1,0,71,7,100,0.2
2023-07-18,S1,P3,25,162,0,0,0,89,7,100,0.2
2023-07-19,S1,P3,29,140,0,0,0,66,7,100,0.2
2023-07-21,S1,P3,34,110,17,1,0,94,7,100,0.2
2023-07-22,S1,P3,22,105,0,0,0,56,7,100,0.2
2023-07-23,S1,P3,24,122,0,0,0,88,7,100,0.2
2023-07-24,S1,P3,20,79,0,0,0,70,7,100,0.2
2023-07-25,S1,P3,31,139,21,1,0,95,7,100,0.2
2023-07-26,S1,P3,23,171,0,0,0,73,7,100,0.2
2023-07-27,S1,P3,23,80,0,0,0,77,7,100,0.2
2023-07-28,S1,P3,20,150,0,0,0,59,7,100,0.2
2023-07-29,S1,P3,22,198,0,0,0,84,7,100,0.2
2023-07-31,S1,P3,20,194,0,0,0,32,7,100,0.2
2023-08-01,S1,P3,27,121,12,1,0,33,7,100,0.2
2023-08-02,S1,P3,35,109,22,1,0,50,7,100,0.2
2023-08-03,S1,P3,21,69,0,0,0,24,7,100,0.2
2023-08-04,S1,P3,29,195,0,0,0,78,7,100,0.2
2023-08-05,S1,P3,38,168,16,1,0,63,7,100,0.2
2023-08-06,S1,P3,22,130,0,0,0,82,7,100,0.2
2023-08-07,S1,P3,13,93,0,0,0,67,7,100,0.2
2023-08-08,S1,P3,33,156,26,1,0,90,7,100,0.2
2023-08-09,S1,P3,19,107,0,0,0,89,7,100,0.2
2023-08-10,S1,P3,22,161,0,0,0,56,7,100,0.2
2023-08-11,S1,P3,16,193,0,0,0,99,7,100,0.2
2023-08-12,S1,P3,19,139,0,0,0,64,7,100,0.2
2023-08-13,S1,P3,16,94,0,0,0,62,7,100,0.2
2023-08-14,S1,P3,31,79,16,1,0,76,7,100,0.2
